datetime,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI,DHI,DNI,Temperature,Dew Point,Wind Speed,Wind Direction,Relative Humidity,Pressure,Surface solar radiation downwards
2006-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.599820000000022,7.4365999999999985,1.367995210239166,223.5008740439762,92.39216028870317,1012.69,0.0
2006-03-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.150869999999998,6.752980000000036,1.239699333269478,230.04255329897936,97.30688299561288,1012.6144,0.0
2006-03-20 06:00:00,14.836,5.7899,2.2024,3.5875,43.0237,5.4344,3.3532,40.6578,7.879100000000051,7.1310700000000224,0.9752972854074904,227.1461047231729,95.01876878583144,1012.79,0.0
2006-03-20 07:00:00,247.87,158.2675,114.7729,43.4946,591.7477,57.2806,44.8706,115.7194,8.170800000000042,7.259180000000015,0.9770857896137782,228.37612081896415,93.97280769850056,1012.9444,9792.0
2006-03-20 08:00:00,537.2663,402.7612,336.0818,66.6794,853.2617,168.1103,157.377,24.2386,8.898030000000006,6.863500000000045,1.2084672675608028,229.96369175726932,87.06163419679712,1013.1894,201856.0
2006-03-20 09:00:00,789.889,628.1419,550.668,77.4739,956.1772,420.8208,289.8174,223.217,9.015500000000031,6.090050000000019,1.8462989355260784,224.86271922797357,81.89289239076203,1013.1844,622144.0
2006-03-20 10:00:00,988.5268,808.4645,725.652,82.8126,1008.0635,496.045,387.0099,152.5841,10.902600000000009,5.662470000000042,2.5754156681347595,220.85476630431893,70.0657719116182,1013.3944,1028096.0
2006-03-20 11:00:00,1119.6494,928.5759,843.5798,84.9961,1035.0343,527.0829,428.6476,120.6361,10.739599999999996,5.809960000000046,2.837421792613417,214.63953686041535,71.55709034239257,1012.90375,1352256.0
2006-03-20 12:00:00,1174.3311,978.4847,893.2035,85.2812,1044.9934,619.1788,466.124,179.0972,11.391260000000043,6.30453,3.1214158331969326,211.53023477076744,70.91049964539621,1012.5394,1688384.0
2006-03-20 13:00:00,1148.8595,954.3903,870.4587,83.9317,1040.8895,639.3643,443.1158,235.6056,11.75320000000005,6.454200000000014,3.242735292165435,216.81312018131732,69.95181316186412,1012.1994,2011584.0
2006-03-20 14:00:00,1044.9893,858.691,778.2887,80.4023,1022.9084,623.5167,317.9124,396.7947,13.149900000000002,5.931669999999997,3.5092238769764705,220.4844778121397,61.56153570907426,1011.2944,1933184.0
2006-03-20 15:00:00,869.822,699.3615,623.3019,76.0595,983.3395,357.3026,298.2158,90.0779,12.76170000000002,5.131200000000035,3.670056190683391,223.38103939681704,59.73165719352577,1011.23,1277952.0
2006-03-20 16:00:00,635.321,489.0594,419.8557,69.2037,904.1189,322.527,192.7228,297.4572,12.728970000000004,4.676870000000008,3.782783596526094,225.6053358302964,57.99231623884869,1011.2156,1490560.0
2006-03-20 17:00:00,357.4942,247.5477,194.0997,53.448,727.173,211.2223,54.1081,558.4224,11.916350000000024,4.788300000000049,3.475053329219379,226.9449534633933,61.65162201323944,1011.7275,1071040.0
